sim_time_s,case_id,lat_deg,lon_deg,alt_m,tas_mps,ground_speed_mps,actual_hdg_deg,actual_track_deg,target_hdg_deg,target_track_deg,bank_default_deg,bank_turnphi_deg,bank_limit_deg,observed_heading_rate_deg_s,equivalent_kinematic_bank_deg,active_waypoint_index,active_waypoint_name,active_waypoint_lat_deg,active_waypoint_lon_deg,active_waypoint_distance_m,guidance_distance_before_motion_m,turn_initiation_distance_m,native_turn_radius_m,active_leg_direction_deg,flyby,flyturn,lnav,nominal_corner_distance_m,nominal_endpoint_distance_m,accepted_endpoint_distance_m,outside_corridor,capture_waypoint_name,capture_waypoint_active,accepted_action_index,target_speed_mps,nominal_speed_mps,target_alt_m,target_lane_m,altitude_active,lane_active,nominal_waypoint_index,actual_cross_track_m,lane_error_m,lane_track_error_deg,centerline_distance_m,capture_beyond_leg_end,final_nominal_active,lane_commands,lane_captures,route_rebuilds,on_parallel_segment,arm,aircraft_type,turn,decision_time_s,proposed_action,phase,trigger_has_occurred,active_wp_nominal_mapping,along_first_leg_m,instantaneous_bank_radius_m,active_wp_qdr_deg,swlastwp,native_idxreached,native_turnspd_mps
112.5,refresh-amzn-north-s0-l2,0.01222675995397183,0.042300984420537,106.68,40.33249162022752,40.33249162022752,0.044588941465631665,0.044588941465631665,0.044588941465631665,0.044588941465631665,25.0,25.0,25.0,5.95719029661268e-11,2.4500550923937493e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3270.4473141622807,3284.2053908280673,0.0,355.7270419516812,4.458491623170009,True,False,True,1361.5473685064214,3271.2756218333357,3270.4473141619546,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.65485963390711,-2.5451403660928946,0.044588941465633525,73.6548579568458,False,True,1,0,1,True,refresh,Amzn,north,110.0,8,after_native_first_leg_advance,True,2,4703.654859634234,355.7270419516812,0.04458894148062907,True,False,-990.0
112.75,refresh-amzn-north-s0-l2,0.012317439629349069,0.04230105498963795,106.68,40.33249162022752,40.33249162022752,0.04458894148062907,0.04458894148062907,0.04458894148062907,0.04458894148062907,25.0,25.0,25.0,6.002665031701326e-11,2.46875780302271e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3260.364191257224,3274.1109724823195,0.0,355.7270419516812,4.458491623170009,True,False,True,1371.6162536602956,3261.1952432796948,3260.3641912568964,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.66270655991048,-2.5372934400895275,0.04458894148064019,73.66270485770009,False,True,1,0,1,True,refresh,Amzn,north,110.0,8,after_native_first_leg_advance,True,2,4703.662706560237,355.7270419516812,0.044588941495746305,True,False,-990.0
113.0,refresh-amzn-north-s0-l2,0.012408119304726307,0.04230112555873895,106.68,40.33249162022752,40.33249162022752,0.044588941495746305,0.044588941495746305,0.044588941495746305,0.044588941495746305,25.0,25.0,25.0,6.048139766789973e-11,2.487460513651669e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3250.281068352167,3264.01655413661,0.0,355.7270419516812,4.458491623170009,True,False,True,1381.6853464730948,3251.114881746593,3250.2810683518396,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.6705534859193,-2.5294465140807034,0.044588941495732115,73.67055175836995,False,True,1,0,1,True,refresh,Amzn,north,110.0,8,after_native_first_leg_advance,True,2,4703.670553486246,355.7270419516812,0.044588941510971945,True,False,-990.0
113.25,refresh-amzn-north-s0-l2,0.012498798980103545,0.04230119612784,106.68,40.33249162022752,40.33249162022752,0.044588941510971945,0.044588941510971945,0.044588941510971945,0.044588941510971945,25.0,25.0,25.0,6.093614501878619e-11,2.506163224280629e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3240.1979454471098,3253.9221357909364,0.0,355.7270419516812,4.458491623170009,True,False,True,1391.7546424376947,3241.0345373928444,3240.1979454467823,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.67840041193449,-2.521599588065513,0.04458894151096615,73.6783986588553,False,True,1,0,1,True,refresh,Amzn,north,110.0,8,after_native_first_leg_advance,True,2,4703.678400412261,355.7270419516812,0.04458894152630668,True,False,-990.0
113.5,refresh-amzn-north-s0-l2,0.012589478655480784,0.0423012666969411,106.68,40.33249162022752,40.33249162022752,0.04458894152630668,0.04458894152630668,0.04458894152630668,0.04458894152630668,25.0,25.0,25.0,6.139089236967266e-11,2.524865934909589e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3230.1148225420543,3243.827717445297,0.0,355.7270419516812,4.458491623170009,True,False,True,1401.8241371763804,3230.954210379244,3230.114822541727,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.68624733795423,-2.513752662045775,0.044588941526313874,73.68624555915606,False,True,1,0,1,True,refresh,Amzn,north,110.0,8,after_native_first_leg_advance,True,2,4703.686247338281,355.7270419516812,0.04458894154176342,True,False,-990.0
113.75,refresh-amzn-north-s0-l2,0.012680158330858022,0.042301337266042245,106.68,40.33249162022752,40.33249162022752,0.04458894154176342,0.04458894154176342,0.04458894154176342,0.04458894154176342,25.0,25.0,25.0,6.184563972055912e-11,2.543568645538549e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3220.031699636997,3233.7332990996965,0.0,355.7270419516812,4.458491623170009,True,False,True,1411.893826436237,3220.873900868598,3220.0316996366696,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.69409426397942,-2.50590573602058,0.044588941541775284,73.69409245927223,False,True,1,0,1,True,refresh,Amzn,north,110.0,8,after_native_first_leg_advance,True,2,4703.694094264306,355.7270419516812,0.04458894155731835,True,False,-990.0
114.0,refresh-amzn-north-s0-l2,0.01277083800623526,0.04230140783514344,106.68,40.33249162022752,40.33249162022752,0.04458894155731835,0.04458894155731835,0.04458894155731835,0.04458894155731835,25.0,25.0,25.0,6.218670023372397e-11,2.557595678510269e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3209.9485767319397,3223.638880754132,0.0,355.7270419516812,4.458491623170009,True,False,True,1421.963706084738,3210.793609025761,3209.9485767316123,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.70194119001007,-2.498058809989928,0.04458894155732196,73.70193935920368,False,True,1,0,1,True,refresh,Amzn,north,110.0,8,after_native_first_leg_advance,True,2,4703.701941190337,355.7270419516812,0.04458894157299677,True,False,-990.0
114.25,refresh-amzn-north-s0-l2,0.012861517681612498,0.04230147840424468,106.68,40.33249162022752,40.33249162022752,0.04458894157299677,0.04458894157299677,0.04458894157299677,0.04458894157299677,25.0,25.0,25.0,6.275513442233205e-11,2.5809740667964683e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3199.865453826883,3213.544462408604,0.0,355.7270419516812,4.458491623170009,True,False,True,1432.033772105517,3200.71333501766,3199.865453826556,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.70978811604618,-2.490211883953819,0.04458894157301074,73.70978625895039,False,True,1,0,1,True,refresh,Amzn,north,110.0,8,after_native_first_leg_advance,True,2,4703.709788116373,355.7270419516812,0.04458894158878708,True,False,-990.0
114.5,refresh-amzn-north-s0-l2,0.012952197356989737,0.04230154897334598,106.68,40.33249162022752,40.33249162022752,0.04458894158878708,0.04458894158878708,0.04458894158878708,0.04458894158878708,25.0,25.0,25.0,6.320988177321851e-11,2.599676777425429e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3189.7823309218247,3203.450044063113,0.0,355.7270419516812,4.458491623170009,True,False,True,1442.1040205943177,3190.633079013331,3189.7823309214973,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.71763504208866,-2.4823649579113436,0.04458894158878479,73.71763315851308,False,True,1,0,1,True,refresh,Amzn,north,110.0,8,after_native_first_leg_advance,True,2,4703.717635042415,355.7270419516812,0.044588941604677586,True,False,-990.0
114.75,refresh-amzn-north-s0-l2,0.013042877032366975,0.04230161954244733,106.68,40.33249162022752,40.33249162022752,0.044588941604677586,0.044588941604677586,0.044588941604677586,0.044588941604677586,25.0,25.0,25.0,6.355094228638336e-11,2.613703810397149e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3179.6992080167693,3193.3556257176597,0.0,355.7270419516812,4.458491623170009,True,False,True,1452.174447755112,3180.552841183957,3179.699208016442,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.72548196813568,-2.4745180318643207,0.04458894160467253,73.7254800578909,False,True,1,0,1,True,refresh,Amzn,north,110.0,8,after_native_first_leg_advance,True,2,4703.725481968462,355.7270419516812,0.044588941620681354,True,False,-990.0
115.0,refresh-amzn-north-s0-l2,0.013133556707744213,0.042301690111548725,106.68,40.33249162022752,40.33249162022752,0.044588941620681354,0.044588941620681354,0.044588941620681354,0.044588941620681354,25.0,25.0,25.0,6.400568963726982e-11,2.632406521026109e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3169.6160851117115,3183.261207372245,0.0,355.7270419516812,4.458491623170009,True,False,True,1462.2450498963783,3170.472621702892,3169.616085111384,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.73332889418907,-2.4666711058109314,0.04458894162067395,73.7333269570838,False,True,1,0,1,True,refresh,Amzn,north,110.0,8,after_native_first_leg_advance,True,2,4703.733328894516,355.7270419516812,0.04458894163679907,True,False,-990.0
115.25,refresh-amzn-north-s0-l2,0.013224236383121452,0.04230176068065017,106.68,40.33249162022752,40.33249162022752,0.04458894163679907,0.04458894163679907,0.04458894163679907,0.04458894163679907,25.0,25.0,25.0,6.446043698815629e-11,2.6511092316550687e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3159.532962206655,3173.166789026865,0.0,355.7270419516812,4.458491623170009,True,False,True,1472.3158234275302,3160.3924207457076,3159.5329622063277,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.74117582024792,-2.458824179752085,0.04458894163678906,73.74117385609172,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.741175820574,355.7270419516812,0.04458894165304404,True,False,-990.0
115.5,refresh-amzn-north-s0-l2,0.01331491605849869,0.04230183124975167,106.68,40.33249162022752,40.33249162022752,0.04458894165304404,0.04458894165304404,0.04458894165304404,0.04458894165304404,25.0,25.0,25.0,6.502887117676437e-11,2.6744876199412685e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3149.449839301598,3163.0723706815256,0.0,355.7270419516812,4.458491623170009,True,False,True,1482.3867648554947,3150.3122384902194,3149.4498393012705,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.74902274631222,-2.450977253687782,0.04458894165304628,73.74902075491538,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.749022746639,355.7270419516812,0.044588941669379406,True,False,-990.0
115.75,refresh-amzn-north-s0-l2,0.013405595733875928,0.04230190181885322,106.68,40.33249162022752,40.33249162022752,0.044588941669379406,0.044588941669379406,0.044588941669379406,0.044588941669379406,25.0,25.0,25.0,6.536993168992922e-11,2.688514652912989e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3139.3667163965415,3152.9779523362217,0.0,355.7270419516812,4.458491623170009,True,False,True,1492.4578707814237,3140.2320751165207,3139.366716396214,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.75686967238198,-2.4431303276180216,0.04458894166938876,73.75686765355394,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.7568696727085,355.7270419516812,0.04458894168584352,True,False,-990.0
116.0,refresh-amzn-north-s0-l2,0.013496275409253166,0.04230197238795482,106.68,40.33249162022752,40.33249162022752,0.04458894168584352,0.04458894168584352,0.04458894168584352,0.04458894168584352,25.0,25.0,25.0,6.582467904081568e-11,2.7072173635419485e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3129.2835934914838,3142.883533990957,0.0,355.7270419516812,4.458491623170009,True,False,True,1502.529137897542,3130.1519308070333,3129.283593491157,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.76471659845902,-2.4352834015409854,0.04458894168584493,73.7647145520081,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.7647165987855,355.7270419516812,0.04458894170241194,True,False,-990.0
116.25,refresh-amzn-north-s0-l2,0.013586955084630405,0.04230204295705648,106.68,40.33249162022752,40.33249162022752,0.04458894170241194,0.04458894170241194,0.04458894170241194,0.04458894170241194,25.0,25.0,25.0,6.627942639170215e-11,2.7259200741709085e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3119.2004705864274,3132.789115645728,0.0,355.7270419516812,4.458491623170009,True,False,True,1512.600562984117,3120.0718057465288,3119.2004705861,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.7725635245406,-2.4274364754594018,0.044588941702414786,73.77256145027783,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.772563524867,355.7270419516812,0.044588941719085326,True,False,-990.0
116.5,refresh-amzn-north-s0-l2,0.013677634760007643,0.04230211352615819,106.68,40.33249162022752,40.33249162022752,0.044588941719085326,0.044588941719085326,0.044588941719085326,0.044588941719085326,25.0,25.0,25.0,6.673417374258861e-11,2.7446227847998684e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3109.11734768137,3122.694697300539,0.0,355.7270419516812,4.458491623170009,True,False,True,1522.6721429065528,3109.9917001221797,3109.1173476810427,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.78041045062855,-2.4195895493714517,0.04458894171909833,73.78040834836227,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.780410450955,355.7270419516812,0.04458894173587709,True,False,-990.0
116.75,refresh-amzn-north-s0-l2,0.013768314435384881,0.04230218409525995,106.68,40.33249162022752,40.33249162022752,0.04458894173587709,0.04458894173587709,0.04458894173587709,0.04458894173587709,25.0,25.0,25.0,6.718892109347507e-11,2.7633254954288283e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3099.034224776313,3112.6002789553877,0.0,355.7270419516812,4.458491623170009,True,False,True,1532.7438746125943,3099.911614123589,3099.0342247759854,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.78825737672287,-2.411742623277135,0.04458894173586714,73.78825524626217,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.788257377049,355.7270419516812,0.04458894175277522,True,False,-990.0
117.0,refresh-amzn-north-s0-l2,0.01385899411076212,0.04230225466436177,106.68,40.33249162022752,40.33249162022752,0.04458894175277522,0.04458894175277522,0.04458894175277522,0.04458894175277522,25.0,25.0,25.0,6.764366844436154e-11,2.782028206057789e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3088.951101871256,3102.5058606102743,0.0,355.7270419516812,4.458491623170009,True,False,True,1542.8157551296429,3089.8315479428343,3088.9511018709286,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.79610430282264,-2.4038956971773615,0.044588941752778055,73.79610214397742,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.796104303149,355.7270419516812,0.04458894176978041,True,False,-990.0
117.25,refresh-amzn-north-s0-l2,0.013949673786139358,0.04230232523346364,106.68,40.33249162022752,40.33249162022752,0.04458894176978041,0.04458894176978041,0.04458894176978041,0.04458894176978041,25.0,25.0,25.0,6.798472895752639e-11,2.7960552390295083e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3078.867978966199,3092.4114422652,0.0,355.7270419516812,4.458491623170009,True,False,True,1552.887781562177,3079.7515017745077,3078.867978965872,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.80395122892878,-2.3960487710712215,0.04458894176977424,73.80394904150724,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.803951229255,355.7270419516812,0.04458894178691908,True,False,-990.0
117.5,refresh-amzn-north-s0-l2,0.014040353461516596,0.04230239580256556,106.68,40.33249162022752,40.33249162022752,0.04458894178691908,0.04458894178691908,0.04458894178691908,0.04458894178691908,25.0,25.0,25.0,6.855316314613447e-11,2.819433627315708e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3068.7848560611424,3082.317023920164,0.0,355.7270419516812,4.458491623170009,True,False,True,1562.9599510892713,3069.6714758157564,3068.7848560608154,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.81179815504038,-2.3882018449596245,0.04458894178691253,73.81179593885231,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.811798155367,355.7270419516812,0.04458894180415344,True,False,-990.0
117.75,refresh-amzn-north-s0-l2,0.014131033136893834,0.04230246637166754,106.68,40.33249162022752,40.33249162022752,0.04458894180415344,0.04458894180415344,0.04458894180415344,0.04458894180415344,25.0,25.0,25.0,6.889422365929931e-11,2.8334606602874277e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3058.701733156085,3072.2226055751676,0.0,355.7270419516812,4.458491623170009,True,False,True,1573.0322609622112,3059.5914702663267,3058.7017331557577,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.81964508115834,-2.380354918841661,0.044588941804164506,73.8196428360126,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.819645081485,355.7270419516812,0.04458894182150997,True,False,-990.0
118.0,refresh-amzn-north-s0-l2,0.01422171281227107,0.042302536940769575,106.68,40.33249162022752,40.33249162022752,0.04458894182150997,0.04458894182150997,0.04458894182150997,0.04458894182150997,25.0,25.0,25.0,6.94626578479074e-11,2.856839048573628e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3048.6186102510287,3062.1281872302093,0.0,355.7270419516812,4.458491623170009,True,False,True,1583.1047085021949,3049.511485328604,3048.6186102507013,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.82749200728176,-2.3725079927182406,0.04458894182150175,73.82748973298801,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.827492007608,355.7270419516812,0.04458894183896354,True,False,-990.0
118.25,refresh-amzn-north-s0-l2,0.014312392487648307,0.042302607509871665,106.68,40.33249162022752,40.33249162022752,0.04458894183896354,0.04458894183896354,0.04458894183896354,0.04458894183896354,25.0,25.0,25.0,6.980371836107224e-11,2.8708660815453476e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3038.5354873459714,3052.033768885289,0.0,355.7270419516812,4.458491623170009,True,False,True,1593.177291098132,3039.431521207658,3038.535487345644,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.83533893341246,-2.3646610665875443,0.04458894183895268,73.83533662977851,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.835338933739,355.7270419516812,0.044588941856540824,True,False,-990.0
118.5,refresh-amzn-north-s0-l2,0.014403072163025544,0.04230267807897381,106.68,40.33249162022752,40.33249162022752,0.044588941856540824,0.044588941856540824,0.044588941856540824,0.044588941856540824,25.0,25.0,25.0,7.02584657119587e-11,2.889568792174308e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3028.452364440915,3041.9393505404096,0.0,355.7270419516812,4.458491623170009,True,False,True,1603.2500062045142,3029.351578111289,3028.4523644405876,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.84318585954861,-2.356814140451391,0.044588941856545716,73.84318352638402,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.843185859875,355.7270419516812,0.04458894187421654,True,False,-990.0
118.75,refresh-amzn-north-s0-l2,0.01449375183840278,0.04230274864807601,106.68,40.33249162022752,40.33249162022752,0.04458894187421654,0.04458894187421654,0.04458894187421654,0.04458894187421654,25.0,25.0,25.0,7.071321306284517e-11,2.9082715028032674e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3018.369241535858,3031.844932195568,0.0,355.7270419516812,4.458491623170009,True,False,True,1613.3228513393694,3019.2716562500705,3018.3692415355304,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.85103278569113,-2.348967214308871,0.04458894187422402,73.85103042280453,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.851032786018,355.7270419516812,0.04458894189201748,True,False,-990.0
119.0,refresh-amzn-north-s0-l2,0.014584431513780017,0.04230281921717827,106.68,40.33249162022752,40.33249162022752,0.04458894189201748,0.04458894189201748,0.04458894189201748,0.04458894189201748,25.0,25.0,25.0,7.116796041373163e-11,2.9269742134322274e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,3008.2861186308014,3021.7505138507668,0.0,355.7270419516812,4.458491623170009,True,False,True,1623.3958240822965,3009.1917558373975,3008.2861186304744,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.85887971184002,-2.341120288159985,0.04458894189201601,73.85887731903992,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.8588797121665,355.7270419516812,0.044588941909931415,True,False,-990.0
119.25,refresh-amzn-north-s0-l2,0.014675111189157253,0.04230288978628058,106.68,40.33249162022752,40.33249162022752,0.044588941909931415,0.044588941909931415,0.044588941909931415,0.044588941909931415,25.0,25.0,25.0,7.16227077646181e-11,2.9456769240611873e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,2998.2029957257446,3011.6560955060036,0.0,355.7270419516812,4.458491623170009,True,False,True,1633.4689220725668,2999.1118770895328,2998.202995725417,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.86672663799527,-2.333273362004732,0.04458894190992169,73.86672421509016,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.866726638322,355.7270419516812,0.04458894192795912,True,False,-990.0
119.5,refresh-amzn-north-s0-l2,0.01476579086453449,0.04230296035538295,106.68,40.33249162022752,40.33249162022752,0.04458894192795912,0.04458894192795912,0.04458894192795912,0.04458894192795912,25.0,25.0,25.0,7.207745511550456e-11,2.964379634690147e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,2988.1198728206873,3001.561677161282,0.0,355.7270419516812,4.458491623170009,True,False,True,1643.5421430072965,2989.032020225656,2988.1198728203603,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.87457356415689,-2.325426435843113,0.04458894192796947,73.87457111095598,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.874573564483,355.7270419516812,0.044588941946088104,True,False,-990.0
119.75,refresh-amzn-north-s0-l2,0.014856470539911727,0.04230303092448538,106.68,40.33249162022752,40.33249162022752,0.044588941946088104,0.044588941946088104,0.044588941946088104,0.044588941946088104,25.0,25.0,25.0,7.253220246639103e-11,2.983082345319107e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,2978.036749915631,2991.4672588165986,0.0,355.7270419516812,4.458491623170009,True,False,True,1653.615484639687,2978.9521854679147,2978.036749915304,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.88242049032488,-2.3175795096751273,0.0445889419460741,73.88241800663651,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.882420490651,355.7270419516812,0.04458894196433229,True,False,-990.0
120.0,refresh-amzn-north-s0-l2,0.014947150215288963,0.04230310149358787,106.68,40.33249162022752,40.33249162022752,0.04458894196433229,0.04458894196433229,0.04458894196433229,0.04458894196433229,25.0,25.0,25.0,7.298694981727749e-11,3.0017850559480666e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,2967.953627010574,2981.372840471956,0.0,355.7270419516812,4.458491623170009,True,False,True,1663.6889447773308,2968.87237304147,2967.9536270102467,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.89026741649923,-2.309732583500775,0.04458894196432084,73.89026490213172,False,True,1,0,1,True,refresh,Amzn,north,115.0,8,after_native_first_leg_advance,True,2,4703.890267416826,355.7270419516812,0.04458894198269252,True,False,-990.0
120.25,refresh-amzn-north-s0-l2,0.0150378298906662,0.042303172062690415,106.68,40.33249162022752,40.33249162022752,0.04458894198269252,0.04458894198269252,0.04458894198269252,0.04458894198269252,25.0,25.0,25.0,7.344169716816396e-11,3.020487766577027e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,2957.8705041055173,2971.278422127352,0.0,355.7270419516812,4.458491623170009,True,False,True,1673.7625212805717,2958.792583174552,2957.87050410519,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.89811434267995,-2.3018856573200566,0.04458894198268126,73.89811179744231,False,True,1,0,1,True,refresh,Amzn,north,120.0,8,after_native_first_leg_advance,True,2,4703.8981143430065,355.7270419516812,0.04458894200114281,True,False,-990.0
120.5,refresh-amzn-north-s0-l2,0.015128509566043436,0.04230324263179302,106.68,40.33249162022752,40.33249162022752,0.04458894200114281,0.04458894200114281,0.04458894200114281,0.04458894200114281,25.0,25.0,25.0,7.37827576813288e-11,3.034514799548747e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,2947.7873812004605,2961.1840037827897,0.0,355.7270419516812,4.458491623170009,True,False,True,1683.8362120609331,2948.7128160985117,2947.787381200133,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.90596126886794,-2.294038731132062,0.044588942001155374,73.90595869256745,False,True,1,0,1,True,refresh,Amzn,north,120.0,8,after_native_first_leg_advance,True,2,4703.905961269194,355.7270419516812,0.04458894201972395,True,False,-990.0
120.75,refresh-amzn-north-s0-l2,0.015219189241420673,0.042303313200895684,106.68,40.33249162022752,40.33249162022752,0.04458894201972395,0.04458894201972395,0.04458894201972395,0.04458894201972395,25.0,25.0,25.0,7.435119186993688e-11,3.057893187834947e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,2937.704258295404,2951.089585438267,0.0,355.7270419516812,4.458491623170009,True,False,True,1693.9100150795955,2938.633072047873,2937.7042582950767,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.9138081950623,-2.286191804937701,0.04458894201971475,73.91380558750787,False,True,1,0,1,True,refresh,Amzn,north,120.0,8,after_native_first_leg_advance,True,2,4703.913808195389,355.7270419516812,0.04458894203841003,True,False,-990.0
121.0,refresh-amzn-north-s0-l2,0.01530986891679791,0.042303383769998405,106.68,40.33249162022752,40.33249162022752,0.04458894203841003,0.04458894203841003,0.04458894203841003,0.04458894203841003,25.0,25.0,25.0,7.469225238310173e-11,3.071920220806667e-10,2,F0A1N2,0.04163859035404016,0.04232387341775734,2927.621135390347,2940.9951670937844,0.0,355.7270419516812,4.458491623170009,True,False,True,1703.9839283459303,2928.553351260389,2927.6211353900194,False,F0A1CAP,False,8,40.33244444444445,80.6648888888889,106.68,76.2,False,True,2,73.92165512126212,-2.278344878737883,0.044588942038416235,73.9216524822627,False,True,1,0,1,True,refresh,Amzn,north,120.0,8,after_native_first_leg_advance,True,2,4703.921655121589,355.7270419516812,0.04458894205721522,True,False,-990.0
